text,label
... it’s for the 27th of May aka TODAY 🤭😄. #backyardcinema,OTHER
poll 138060 11:1537289018,OTHER
It is 20:15 UTC now,OTHER
@user Completely agree.,OTHER
Ahhh sh8 puge💘,OTHER
Ngl i would actuallt support dongwook being part of x1 xjkdkdkd,OTHER
@user You’re funny,OTHER
@user @user You did it with the new logo! I think you’re the first?I love it!!! ❤️❤️❤️,OTHER
Lrt: I really need to decimate my office stuff before this move. I may need Hermione's purse...,OTHER
namjoon’s mind works in a way that no other mind can,OTHER
I’m more interested in date of death.,OTHER
A base of knowledge concerning the message is unnecessary and hence the question.,OTHER
@user Good night,OTHER
"@user My man , lets be this cute and clingy until our last breath Ecehhhhh , belajar dulu gile",OTHER
Turnpike Troubadours - Wrecked,OTHER
Whoever made the ideal of “not gunna show effection to my son so he won’t be soft” dumb asl,OTHER
One positive change every day will change your life. #RETWEET #Like,OTHER
"Self-respect isn’t fun, but it beats self-loathing.",OTHER
"Indecisive again, when will this phase end",OTHER
@user @user Tissues. Or massive rollies. Both I guess?? Im in La Linea at the town fare in a cassetta!,OTHER
@user @user @user The one on his back,OTHER
the time is coming 👁⏳,OTHER
told my grandmother today that shit a rap she almost cried..,OTHER
This is ridiculously sad to think about the trauma that these kids have experienced.,OTHER
"Get some sleep, omg. You have a full day ahead and need to get up real fresh goooorl its 3am",OTHER
"@user Heather. Are you a member of Fight Club? Oh, right. You can’t talk about it.",OTHER
@user Similar to Brexit,OTHER
Champions League Final gonna be wild,OTHER
"This guy complimented my hair and I said “thanks, I haven’t washed it in three days” LMAOO wtf",OTHER
Today’s a new day. It’s not too late to tackle that one thing you’ve been trying to accomplish!,OTHER
Popsicle or double cherry all the way,OTHER
"886 Days, no rejoin",OTHER
sometimes I wanna be texting someone but then I don’t,OTHER
"@user @user 'Unnecessary', 'undesirable' AND 'impossible'! One would have done.",OTHER
@user i dont know as hwiyoung @user,OTHER
@user @user THANK YOU,OTHER
Everyone’s fault but journalists. Got it.,OTHER
it's missing jinsoul o'clock.,OTHER
"@user 😂 I want mine! Fuck it, no more good deeds until I get a payout",OTHER
Breakfast dates are my FAVORITE,OTHER
@user @user Just stirring the pot!,OTHER
@user and fellow liverpool fan's sorry Chelsea couldn't do it for you...Yah fate dey other clubs ✋ #MCICHE,OTHER
i am: happy,OTHER
i have the best ate in the world ☹️💘,OTHER
@user KSKSKSKSK ON THE DRESSER BLENDING IN WITH STUFF,OTHER
If you do ego bee fucking trust me,OTHER
pedophilia is my kink,OTHER
@user Grabbing something in the picture....,OTHER
it’s not to late to learn to be happy again,OTHER
@user Tell me more,OTHER
Suzuki Burgman Street is here for yuu with some extraordinary features @user #SpecialOne,OTHER
It is 08:03 UTC now,OTHER
Tfw this shit happening irl so you can’t sleep,OTHER
@user Weldone 😂,OTHER
I hate love.,OTHER
@user And what about all of YOUR lies...?,OTHER
@user What the what are you talking about? That's some #Soros directed bull shiite,OTHER
I ❤️ Max Power.,OTHER
Me today on my final. (I still nailed it but I was livid),OTHER
Bonding ta later self 😪😔,OTHER
@user @user @user @user He’s joking ffs🤦‍♀️,OTHER
Girls trip has been a success. Baecation next?🤔,OTHER
Being out the game so fire,OTHER
Careful what you wish for,OTHER
Y’all watching this?,OTHER
"@user bless her heart, cause ain’t no way in HAIL I would everrrrrr. NOPEEE",OTHER
@user Ok good🙂  Is help on its way?,OTHER
"""He who doesn't fear death dies only once.""  - Giovanni Falcone #fear #Quotes",OTHER
@user communist!Just shut up... your rhetoric is making you look like a SUPER DUMB ASS!,OTHER
I wish that your effort in the 4th quarter and overtime was rewarded with a W . Keep balling tho homie 👌🏽,OTHER
Ain’t no in betweens lmao,OTHER
"@user Never, never, never!",OTHER
"@user Yes, Panda ❤❤❤",OTHER
*flips hair dramatically*,OTHER
No such thing as too early,OTHER
My code is 9JM3B9,OTHER
Why am I playing as Sherry in Peewee’s Playhouse???? RE2 turned Pretty Little Liars real quick,OTHER
I spent the whole day with my mom today... and it was fun!,OTHER
@user @user Most of it is on crunchyroll man,OTHER
Sometimes we gotta learn by our mistakes,OTHER
@user Do you feel lucky today punk. Well do ya ❗️,OTHER
@user It never happened then,OTHER
"i hear you LOUD and clear today, Lord",OTHER
50 cent frostys at Wendy's,OTHER
@user :D I hope to finish it soon 😊,OTHER
I need to go see #DetectivePikachu I’ve heard nothing but good things about it.,OTHER
annoying jealous bitches really telling to tell you to calm down pffpost about it until twt shuts down😌,OTHER
@user - my days. 😭💓😭,OTHER
I’m kid free for a few hours and lowkey want to swim 👀👀,OTHER
"@user Happy birthday, very happy.🎂",OTHER
I’m so sick of trying,OTHER
"@user It was a bit busy, but I did everything I had to do.",OTHER
Oops lol 😆🍿,OTHER
@user Hope uve them blonde highlights back on mate they looked well last time lol,OTHER
"„r“-- Numbers 31, 3, 43",OTHER
Omg enough z'nuff...,OTHER
@user Who wouldn’t though? ❤️,OTHER
"Luther gets a hold, but we had great D! 4-3",OTHER
@user @user Any sorta sniper positions???,OTHER
I want to know what his beef is,OTHER
Harden keep it up😯,OTHER
@user @user He is testifying under oath. Let’s see his accusers do the same.,OTHER
@user @user i thought it was worldwide??!!,OTHER
💯💯 definitely not for me💕 my baby gets on my nerves but he always show he loves me everyday 🅿️🤩🙌🏾,OTHER
"@user @user he touches the teleporter, but he doesn't get tp'ed",OTHER
I love you Britney @user,OTHER
@user LOVE YOU !!!!,OTHER
@user want me to dm you?,OTHER
@user @user @user Good one Jill!!,OTHER
Is this a speed hearing?,OTHER
When was the last time we had an A&amp;D tweet?,OTHER
@user @user @user Where is my chair #Vaali,OTHER
The stove is lit,OTHER
"@user With everything going on, it’s impossible",OTHER
@user I feel it. I steered away from it a bit. good talk though,OTHER
@user Cinco #MTVHottest BTS @user,OTHER
Sundowns must score that most important second goal or else SSU will equalise #TshwaneDerby #AbsaPrem,OTHER
@user @user Republicans effed it up and you know. They didn’t want to fix it it was get rid of it or nothing.,OTHER
@user People are weird man I don’t get it at all,OTHER
Temperature is  13.4 CHumidity is  85 %Pressure is  1030.1 mbarRain today  0.2 mm,OTHER
@user is obviously a racist and an anti $emite.,OTHER
Don’t even know what ima do for my birthday,OTHER
@user WHO is this beautiful lumber jack?!?!,OTHER
@user @user *snobs*,OTHER
@user My former pastor was there and enjoyed it--I'm glad this book has allowed you to connect with these non-academic audiences,OTHER
@user I know 😁,OTHER
@user @user Is this going to be a thing every month of him making some insane thing you post? Cause I would so watch it.,OTHER
@user I. need. to. talk. to. her,OTHER
Cba when Mkhi starts at Newcastle and willock doesn’t get a place in the team,OTHER
@user @user Beautiful cat.. 😍😍😍,OTHER
@user @user u giving out all the secrets bruh,OTHER
@user @user @user @user I'm going to make one for myself. If you have any tips feel free to PM me!,OTHER
Age:16Height:5'7 may be 8 😅Weight:60nd they call me dani 🙄,OTHER
yeah they switch like f*gz,OTHER
Some people have no fucking respect for anything I stg,OTHER
@user Testo ramro handwriting cha ani.,OTHER
@user Haha thank you ! 😬😬,OTHER
@user Sage advice 🙏 😄,OTHER
@user God Bless them,OTHER
"I wanna watch ""13 going on 30"" and see all the lies that movie says about adulting.",OTHER
How did it take someone this long to think of that line? 😂👌🏻💥,OTHER
@user @user always the green mushy ones!! 🍵,OTHER
@user THE POWER,OTHER
I’m ready for meek &amp; baby to drop friday🗣,OTHER
"😂😂😉😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭ida you dont know how bad i want to twll what we will be about , from i love you ida 10 times a day to 😉 respect",OTHER
if you don’t give kpop a chance and hate it without really knowing what it is i hate you so much,OTHER
Sup New Orleans ✌🏼 Twitter,OTHER
"@user 😆 I love rock n roll and Jack Black is a very funny actor.  Somehow for me, though, the two should not meet 🤘🏼🎸",OTHER
Did I do something stupid to deserve this kind of treatment of yours?,OTHER
@user Gorgeous... absolutely beautiful.,OTHER
🍄I like buying gifts for my brain friends 🤗,OTHER
@user You still don't just stand a watch a free player in the box.,OTHER
"I'm from South Jersey, and I don't like large hair or acid wash jeans.",OTHER
I wanna go skydiving and explore the world🌎,OTHER
sick of rumps aight,OTHER
@user That's why they could never ref in the world cup. Bunch of nit wits,OTHER
Idk but I think there will come a day that such piled up comebacks squeezed in one month will backfire SM completely…,OTHER
He first would have held a bidding war among the patrons over the right to sit next to him.,OTHER
@user JIMIN I MISS U😭,OTHER
"damn, send food.",OTHER
"@user Friend? Nah, friends don’t take Elo 😕",OTHER
@user Yeah. Remember when he had to go to one of his properties because the IC was surveilling his campaign?,OTHER
@user @user I LOVE HIM SO MUCH IM GOING TO EXPLODE I CANT BELIEVE THIS,OTHER
I love sweater girl can vape without a vape,OTHER
@user Ctfu 😂😂😂😂,OTHER
@user @user @user Also known as fish cityMandaluyong! #BBMAsTopSocial BTS @user,OTHER
@user never been dragged this deep lol i’m hurt,OTHER
@user white people just do anything 💀,OTHER
@user Excellent news... well done!,OTHER
"@user Singers talking during a song and telling me what to do..like ""lets go"" ""turn it up""",OTHER
@user his face turned red when he was testifying also - clearly he is troubled,OTHER
@user @user @user Receiver 👀,OTHER
This is me 🧀,OTHER
@user @user Hold on to Peace,OTHER
I’m only here for attention 🤪🤪,OTHER
"@user : ""Let me tell you where you are wrong""His mom: ""Ah shit, here we go again.""",OTHER
"I gotta go all out, when i do my thing",OTHER
"All power corrupts. Absolute power is pretty awesome, though......#stolenwisdom",OTHER
@user @user Drinking on the job!,OTHER
Who miss 5th Harmony??,OTHER
"/ssWts mixtape album only, 120k nego bisa shopee",OTHER
@user Definitely top 5 Die,OTHER
All I feel is deep disappointment #TheFinalEpisode #GOTFinale,OTHER
@user @user Not really. Can walk to tha am way from downtown,OTHER
"Look up ""projection"" in your dictionary. Actually, BUY a dictionary, then look it up.",OTHER
spend some time wimme,OTHER
“Word to your mother”,OTHER
do any of you have pinterest?,OTHER
I encourage everyone to watch this,OTHER
@user &amp; when they hear Midtempo “sounds like rezz”,OTHER
"@user @user @user @user Maxine, where did all your money come from?",OTHER
@user kindly check your DM.,OTHER
"Seriously, who organizations some y’all be going in dressed so ?🥴🤔",OTHER
@user Or the fact there was 4 people on your team lol,OTHER
now i’m crying becos Ken’s friend is dropping his keys off for me and it’s so sweet 😭,OTHER
@user @user It's how I stay in business!Insulin is going up in price too!,OTHER
@user LOOOOL I LOVE YOU TOO,OTHER
I swear the disrespect I get from my child father is ridiculous,OTHER
Yelich for MVP!!! #brewers,OTHER
tired as fuck of all this shit,OTHER
I HATE being sad like can I not rn,OTHER
@user Eyes roll. Sighs. ❤️ goes out to poor bastards that work for these morons.,OTHER
@user @user Congratulations!!! #MAGA2KAG,OTHER
its a good day to get in an instagram fight with a stranger before 10 am,OTHER
Can everyone just leave me alone??,OTHER
@user You need me,OTHER
I miss getting dick down,OTHER
Holy shit what a finish.,OTHER
@user Of course,OTHER
@user I'm missing you way too much 💗😥,OTHER
@user @user Great start Marsha !! Geeked that you are sharing your voice and perspective. #HR #HRBlogs #HRonPurpose #HRTribe #SHRM,OTHER
how much u wanna bet its just ‘jacob’ or sumn,OTHER
@user Prolly calling him nigger and all ...HARD “ER”,OTHER
@user I today got one for free lol,OTHER
DOES THIS MEAN WHAT I THINL IT MEANS,OTHER
@user @user @user @user What a shame! I would have bought you a celebratory drink 🍾🍾,OTHER
Let's go! 😁💃🏾,OTHER
@user ooouuu thank you tati 😍😍😍 love you!,OTHER
I don’t take shit to get rid of a nigga just. Just say you don’t like his bm and boom it done 🤝,OTHER
badly needed the maybe you’ll love when i’m gone book of neil jed castro. ❤️,OTHER
i really hope there is at least 1 other old cathedral in europe now that notre dame is toast,OTHER
And da parents!,OTHER
@user @user Thank you,OTHER
"If I ever conceive, I will have a water birth.I will be connected with my doula. I will be connected wit my partner.",OTHER
Please do post a video while you on top of the roof,OTHER
THIS GOT ME CRACKING HAHAHAHAHAHA,OTHER
"@user @user I should introduce you to a few. Eternal Sunshine of the Spotless Mind, The Little Prince, and Arrival come to mind.",OTHER
"No, no, you were much more cool.",OTHER
@user @user @user Don’t knock it till you’ve watched.... every episode.,OTHER
